Time,0,1
0,1.6666666666666667,2.5
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
0,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
1,5.0,1.25
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
3,1.6666666666666667,2.5
3,1.6666666666666667,2.5
3,1.6666666666666667,2.5
3,1.6666666666666667,2.5
3,1.6666666666666667,2.5
3,1.6666666666666667,2.5
3,1.6666666666666667,2.5
3,1.6666666666666667,2.5
