Time,0,1
0,1.6666666666666667,2.5
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
0,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
1,1.25,5.0
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
2,2.5,1.6666666666666667
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
3,1.0,20.0
