Time,0,1,2,3,4
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
3,5.0,5.0,20.0,5.0,2.5
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
4,1.25,20.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
5,1.6666666666666667,5.0,20.0,20.0,5.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
6,5.0,2.5,2.5,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
7,1.25,20.0,5.0,20.0,20.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
8,5.0,2.5,5.0,20.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
9,2.5,5.0,20.0,5.0,5.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
10,1.0,20.0,20.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
11,2.5,2.5,5.0,20.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
12,2.5,5.0,5.0,5.0,20.0
13,1.25,20.0,5.0,20.0,20.0
13,1.25,20.0,5.0,20.0,20.0
13,1.25,20.0,5.0,20.0,20.0
13,1.25,20.0,5.0,20.0,20.0
13,1.25,20.0,5.0,20.0,20.0
13,1.25,20.0,5.0,20.0,20.0
