time,distance,competitor
0.7989559173583984,0.0,0
0.7989559173583984,0.0,1
0.7989559173583984,0.0,2
0.7989559173583984,0.0,3
0.7989559173583984,0.0,4
0.816403865814209,0.0,0
0.816403865814209,0.0,1
0.816403865814209,0.0,2
0.816403865814209,0.0,3
0.816403865814209,0.0,4
0.833798885345459,0.0,0
0.833798885345459,0.0,1
0.833798885345459,0.0,2
0.833798885345459,0.0,3
0.833798885345459,0.0,4
0.8471357822418213,0.0,0
0.8471357822418213,0.0,1
0.8471357822418213,0.0,2
0.8471357822418213,0.0,3
0.8471357822418213,0.0,4
0.8646636009216309,0.0,0
0.8646636009216309,0.0,1
0.8646636009216309,0.0,2
0.8646636009216309,0.0,3
0.8646636009216309,0.0,4
0.8775086402893066,0.0,0
0.8775086402893066,0.0,1
0.8775086402893066,0.0,2
0.8775086402893066,0.0,3
0.8775086402893066,0.0,4
0.9043116569519043,0.0,0
0.9043116569519043,0.0,1
0.9043116569519043,0.0,2
0.9043116569519043,0.0,3
0.9043116569519043,0.0,4
0.9189717769622803,0.0,0
0.9189717769622803,0.0,1
0.9189717769622803,0.0,2
0.9189717769622803,0.0,3
0.9189717769622803,0.0,4
0.9355998039245605,0.0,0
0.9355998039245605,0.0,1
0.9355998039245605,0.0,2
0.9355998039245605,0.0,3
0.9355998039245605,0.0,4
0.9528937339782715,0.0,0
0.9528937339782715,0.0,1
0.9528937339782715,0.0,2
0.9528937339782715,0.0,3
0.9528937339782715,0.0,4
0.9666538238525391,0.0,0
0.9666538238525391,0.0,1
0.9666538238525391,0.0,2
0.9666538238525391,0.0,3
0.9666538238525391,0.0,4
0.9848859310150146,0.0,0
0.9848859310150146,0.0,1
0.9848859310150146,0.0,2
0.9848859310150146,0.0,3
0.9848859310150146,0.0,4
1.0030717849731445,0.0,0
1.0030717849731445,0.0,1
1.0030717849731445,0.0,2
1.0030717849731445,0.0,3
1.0030717849731445,0.0,4
1.0142648220062256,0.0,0
1.0142648220062256,0.0,1
1.0142648220062256,0.0,2
1.0142648220062256,0.0,3
1.0142648220062256,0.0,4
1.0329656600952148,0.0,0
1.0329656600952148,0.0,1
1.0329656600952148,0.0,2
1.0329656600952148,0.0,3
1.0329656600952148,0.0,4
1.0511159896850586,0.0,0
1.0511159896850586,0.0,1
1.0511159896850586,0.0,2
1.0511159896850586,0.0,3
1.0511159896850586,0.0,4
1.0639667510986328,6.585689399471042,0
1.0639667510986328,6.585689399471042,1
1.0639667510986328,8.839762341819972,2
1.0639667510986328,8.839762341819972,3
1.0639667510986328,8.839762341819972,4
1.0768067836761475,6.585689399471042,0
1.0768067836761475,6.585689399471042,1
1.0768067836761475,8.839762341819972,2
1.0768067836761475,8.839762341819972,3
1.0768067836761475,8.839762341819972,4
1.102672815322876,6.585689399471042,0
1.102672815322876,6.585689399471042,1
1.102672815322876,8.839762341819972,2
1.102672815322876,8.839762341819972,3
1.102672815322876,8.839762341819972,4
1.1192126274108887,6.585689399471042,0
1.1192126274108887,6.585689399471042,1
1.1192126274108887,8.839762341819972,2
1.1192126274108887,8.839762341819972,3
1.1192126274108887,8.839762341819972,4
1.1445670127868652,6.585689399471042,0
1.1445670127868652,6.585689399471042,1
1.1445670127868652,8.839762341819972,2
1.1445670127868652,8.839762341819972,3
1.1445670127868652,8.839762341819972,4
1.1618449687957764,6.585689399471042,0
1.1618449687957764,6.585689399471042,1
1.1618449687957764,8.839762341819972,2
1.1618449687957764,8.839762341819972,3
1.1618449687957764,8.839762341819972,4
1.1745688915252686,6.585689399471042,0
1.1745688915252686,6.585689399471042,1
1.1745688915252686,8.839762341819972,2
1.1745688915252686,8.839762341819972,3
1.1745688915252686,8.839762341819972,4
1.1993787288665771,6.585689399471042,0
1.1993787288665771,6.585689399471042,1
1.1993787288665771,8.839762341819972,2
1.1993787288665771,8.839762341819972,3
1.1993787288665771,8.839762341819972,4
1.2237968444824219,6.585689399471042,0
1.2237968444824219,6.585689399471042,1
1.2237968444824219,8.839762341819972,2
1.2237968444824219,8.839762341819972,3
1.2237968444824219,8.839762341819972,4
1.242743730545044,6.585689399471042,0
1.242743730545044,6.585689399471042,1
1.242743730545044,8.839762341819972,2
1.242743730545044,8.839762341819972,3
1.242743730545044,8.839762341819972,4
1.2677807807922363,6.585689399471042,0
1.2677807807922363,6.585689399471042,1
1.2677807807922363,8.839762341819972,2
1.2677807807922363,8.839762341819972,3
1.2677807807922363,8.839762341819972,4
1.285092830657959,6.585689399471042,0
1.285092830657959,6.585689399471042,1
1.285092830657959,8.839762341819972,2
1.285092830657959,8.839762341819972,3
1.285092830657959,8.839762341819972,4
1.3041846752166748,6.585689399471042,0
1.3041846752166748,6.585689399471042,1
1.3041846752166748,8.839762341819972,2
1.3041846752166748,8.839762341819972,3
1.3041846752166748,8.839762341819972,4
1.341493844985962,6.585689399471042,0
1.341493844985962,6.585689399471042,1
1.341493844985962,8.839762341819972,2
1.341493844985962,8.839762341819972,3
1.341493844985962,8.839762341819972,4
1.3590977191925049,6.585689399471042,0
1.3590977191925049,6.585689399471042,1
1.3590977191925049,8.839762341819972,2
1.3590977191925049,8.839762341819972,3
1.3590977191925049,8.839762341819972,4
1.3947718143463135,6.585689399471042,0
1.3947718143463135,6.585689399471042,1
1.3947718143463135,8.839762341819972,2
1.3947718143463135,8.839762341819972,3
1.3947718143463135,8.839762341819972,4
1.4087347984313965,6.585689399471042,0
1.4087347984313965,6.585689399471042,1
1.4087347984313965,8.839762341819972,2
1.4087347984313965,8.839762341819972,3
1.4087347984313965,8.839762341819972,4
1.4197256565093994,6.585689399471042,0
1.4197256565093994,6.585689399471042,1
1.4197256565093994,8.839762341819972,2
1.4197256565093994,8.839762341819972,3
1.4197256565093994,8.839762341819972,4
1.438267707824707,6.585689399471042,0
1.438267707824707,6.585689399471042,1
1.438267707824707,8.839762341819972,2
1.438267707824707,8.839762341819972,3
1.438267707824707,8.839762341819972,4
1.474646806716919,6.585689399471042,0
1.474646806716919,6.585689399471042,1
1.474646806716919,8.839762341819972,2
1.474646806716919,8.839762341819972,3
1.474646806716919,8.839762341819972,4
1.4936230182647705,6.585689399471042,0
1.4936230182647705,6.585689399471042,1
1.4936230182647705,8.839762341819972,2
1.4936230182647705,8.839762341819972,3
1.4936230182647705,8.839762341819972,4
1.5225448608398438,6.585689399471042,0
1.5225448608398438,6.585689399471042,1
1.5225448608398438,8.839762341819972,2
1.5225448608398438,8.839762341819972,3
1.5225448608398438,8.839762341819972,4
1.5407259464263916,6.585689399471042,0
1.5407259464263916,6.585689399471042,1
1.5407259464263916,8.839762341819972,2
1.5407259464263916,8.839762341819972,3
1.5407259464263916,8.839762341819972,4
1.5537619590759277,6.585689399471042,0
1.5537619590759277,6.585689399471042,1
1.5537619590759277,8.839762341819972,2
1.5537619590759277,8.839762341819972,3
1.5537619590759277,8.839762341819972,4
1.565309762954712,6.585689399471042,0
1.565309762954712,6.585689399471042,1
1.565309762954712,8.839762341819972,2
1.565309762954712,8.839762341819972,3
1.565309762954712,8.839762341819972,4
1.581129789352417,6.585689399471042,0
1.581129789352417,6.585689399471042,1
1.581129789352417,8.839762341819972,2
1.581129789352417,8.839762341819972,3
1.581129789352417,8.839762341819972,4
1.597768783569336,6.585689399471042,0
1.597768783569336,6.585689399471042,1
1.597768783569336,8.839762341819972,2
1.597768783569336,8.839762341819972,3
1.597768783569336,8.839762341819972,4
1.6105327606201172,6.585689399471042,0
1.6105327606201172,6.585689399471042,1
1.6105327606201172,8.839762341819972,2
1.6105327606201172,8.839762341819972,3
1.6105327606201172,8.839762341819972,4
1.628241777420044,6.585689399471042,0
1.628241777420044,6.585689399471042,1
1.628241777420044,8.839762341819972,2
1.628241777420044,8.839762341819972,3
1.628241777420044,8.839762341819972,4
1.6459767818450928,6.585689399471042,0
1.6459767818450928,6.585689399471042,1
1.6459767818450928,8.839762341819972,2
1.6459767818450928,8.839762341819972,3
1.6459767818450928,8.839762341819972,4
1.6651787757873535,6.585689399471042,0
1.6651787757873535,6.585689399471042,1
1.6651787757873535,8.839762341819972,2
1.6651787757873535,8.839762341819972,3
1.6651787757873535,8.839762341819972,4
1.6814546585083008,6.585689399471042,0
1.6814546585083008,6.585689399471042,1
1.6814546585083008,8.839762341819972,2
1.6814546585083008,8.839762341819972,3
1.6814546585083008,8.839762341819972,4
1.6944289207458496,6.585689399471042,0
1.6944289207458496,6.585689399471042,1
1.6944289207458496,8.839762341819972,2
1.6944289207458496,8.839762341819972,3
1.6944289207458496,8.839762341819972,4
1.7245728969573975,6.585689399471042,0
1.7245728969573975,6.585689399471042,1
1.7245728969573975,8.839762341819972,2
1.7245728969573975,8.839762341819972,3
1.7245728969573975,8.839762341819972,4
1.7422456741333008,6.585689399471042,0
1.7422456741333008,6.585689399471042,1
1.7422456741333008,8.839762341819972,2
1.7422456741333008,8.839762341819972,3
1.7422456741333008,8.839762341819972,4
1.755849838256836,6.585689399471042,0
1.755849838256836,6.585689399471042,1
1.755849838256836,8.839762341819972,2
1.755849838256836,8.839762341819972,3
1.755849838256836,8.839762341819972,4
1.7742738723754883,6.585689399471042,0
1.7742738723754883,6.585689399471042,1
1.7742738723754883,8.839762341819972,2
1.7742738723754883,8.839762341819972,3
1.7742738723754883,8.839762341819972,4
1.7918546199798584,6.585689399471042,0
1.7918546199798584,6.585689399471042,1
1.7918546199798584,8.839762341819972,2
1.7918546199798584,8.839762341819972,3
1.7918546199798584,8.839762341819972,4
1.8083558082580566,6.585689399471042,0
1.8083558082580566,6.585689399471042,1
1.8083558082580566,8.839762341819972,2
1.8083558082580566,8.839762341819972,3
1.8083558082580566,8.839762341819972,4
1.826894760131836,6.585689399471042,0
1.826894760131836,6.585689399471042,1
1.826894760131836,8.839762341819972,2
1.826894760131836,8.839762341819972,3
1.826894760131836,8.839762341819972,4
1.8393657207489014,6.585689399471042,0
1.8393657207489014,6.585689399471042,1
1.8393657207489014,8.839762341819972,2
1.8393657207489014,8.839762341819972,3
1.8393657207489014,8.839762341819972,4
1.8570938110351562,6.585689399471042,0
1.8570938110351562,6.585689399471042,1
1.8570938110351562,8.839762341819972,2
1.8570938110351562,8.839762341819972,3
1.8570938110351562,8.839762341819972,4
1.8999197483062744,6.585689399471042,0
1.8999197483062744,6.585689399471042,1
1.8999197483062744,8.839762341819972,2
1.8999197483062744,8.839762341819972,3
1.8999197483062744,8.839762341819972,4
1.9557147026062012,6.585689399471042,0
1.9557147026062012,6.585689399471042,1
1.9557147026062012,8.839762341819972,2
1.9557147026062012,8.839762341819972,3
1.9557147026062012,8.839762341819972,4
1.9741806983947754,6.585689399471042,0
1.9741806983947754,6.585689399471042,1
1.9741806983947754,8.839762341819972,2
1.9741806983947754,8.839762341819972,3
1.9741806983947754,8.839762341819972,4
1.98695969581604,6.585689399471042,0
1.98695969581604,6.585689399471042,1
1.98695969581604,8.839762341819972,2
1.98695969581604,8.839762341819972,3
1.98695969581604,8.839762341819972,4
2.005596876144409,6.585689399471042,0
2.005596876144409,6.585689399471042,1
2.005596876144409,8.839762341819972,2
2.005596876144409,8.839762341819972,3
2.005596876144409,8.839762341819972,4
2.0236616134643555,6.585689399471042,0
2.0236616134643555,6.585689399471042,1
2.0236616134643555,8.839762341819972,2
2.0236616134643555,8.839762341819972,3
2.0236616134643555,8.839762341819972,4
2.0438499450683594,6.585689399471042,0
2.0438499450683594,6.585689399471042,1
2.0438499450683594,8.839762341819972,2
2.0438499450683594,8.839762341819972,3
2.0438499450683594,8.839762341819972,4
2.0611519813537598,6.585689399471042,0
2.0611519813537598,6.585689399471042,1
2.0611519813537598,8.839762341819972,2
2.0611519813537598,8.839762341819972,3
2.0611519813537598,8.839762341819972,4
2.091730833053589,15.333829721415658,0
2.091730833053589,15.429418855503563,1
2.091730833053589,15.66407755469056,2
2.091730833053589,17.74304603332244,3
2.091730833053589,17.74304603332244,4
2.1099658012390137,15.333829721415658,0
2.1099658012390137,15.429418855503563,1
2.1099658012390137,15.66407755469056,2
2.1099658012390137,17.74304603332244,3
2.1099658012390137,17.74304603332244,4
2.127959728240967,15.333829721415658,0
2.127959728240967,15.429418855503563,1
2.127959728240967,15.66407755469056,2
2.127959728240967,17.74304603332244,3
2.127959728240967,17.74304603332244,4
2.1520769596099854,15.333829721415658,0
2.1520769596099854,15.429418855503563,1
2.1520769596099854,15.66407755469056,2
2.1520769596099854,17.74304603332244,3
2.1520769596099854,17.74304603332244,4
2.165137767791748,15.333829721415658,0
2.165137767791748,15.429418855503563,1
2.165137767791748,15.66407755469056,2
2.165137767791748,17.74304603332244,3
2.165137767791748,17.74304603332244,4
2.189539670944214,15.333829721415658,0
2.189539670944214,15.429418855503563,1
2.189539670944214,15.66407755469056,2
2.189539670944214,17.74304603332244,3
2.189539670944214,17.74304603332244,4
2.2086358070373535,15.333829721415658,0
2.2086358070373535,15.429418855503563,1
2.2086358070373535,15.66407755469056,2
2.2086358070373535,17.74304603332244,3
2.2086358070373535,17.74304603332244,4
2.238877773284912,15.333829721415658,0
2.238877773284912,15.429418855503563,1
2.238877773284912,15.66407755469056,2
2.238877773284912,17.74304603332244,3
2.238877773284912,17.74304603332244,4
2.25768780708313,15.333829721415658,0
2.25768780708313,15.429418855503563,1
2.25768780708313,15.66407755469056,2
2.25768780708313,17.74304603332244,3
2.25768780708313,17.74304603332244,4
2.270347833633423,15.333829721415658,0
2.270347833633423,15.429418855503563,1
2.270347833633423,15.66407755469056,2
2.270347833633423,17.74304603332244,3
2.270347833633423,17.74304603332244,4
2.30168080329895,15.333829721415658,0
2.30168080329895,15.429418855503563,1
2.30168080329895,15.66407755469056,2
2.30168080329895,17.74304603332244,3
2.30168080329895,17.74304603332244,4
2.3129918575286865,15.333829721415658,0
2.3129918575286865,15.429418855503563,1
2.3129918575286865,15.66407755469056,2
2.3129918575286865,17.74304603332244,3
2.3129918575286865,17.74304603332244,4
2.3254048824310303,15.333829721415658,0
2.3254048824310303,15.429418855503563,1
2.3254048824310303,15.66407755469056,2
2.3254048824310303,17.74304603332244,3
2.3254048824310303,17.74304603332244,4
2.3497447967529297,15.333829721415658,0
2.3497447967529297,15.429418855503563,1
2.3497447967529297,15.66407755469056,2
2.3497447967529297,17.74304603332244,3
2.3497447967529297,17.74304603332244,4
2.403763771057129,15.333829721415658,0
2.403763771057129,15.429418855503563,1
2.403763771057129,15.66407755469056,2
2.403763771057129,17.74304603332244,3
2.403763771057129,17.74304603332244,4
2.421879768371582,15.333829721415658,0
2.421879768371582,15.429418855503563,1
2.421879768371582,15.66407755469056,2
2.421879768371582,17.74304603332244,3
2.421879768371582,17.74304603332244,4
2.4366745948791504,15.333829721415658,0
2.4366745948791504,15.429418855503563,1
2.4366745948791504,15.66407755469056,2
2.4366745948791504,17.74304603332244,3
2.4366745948791504,17.74304603332244,4
2.4608848094940186,15.333829721415658,0
2.4608848094940186,15.429418855503563,1
2.4608848094940186,15.66407755469056,2
2.4608848094940186,17.74304603332244,3
2.4608848094940186,17.74304603332244,4
2.4859108924865723,15.333829721415658,0
2.4859108924865723,15.429418855503563,1
2.4859108924865723,15.66407755469056,2
2.4859108924865723,17.74304603332244,3
2.4859108924865723,17.74304603332244,4
2.504619836807251,15.333829721415658,0
2.504619836807251,15.429418855503563,1
2.504619836807251,15.66407755469056,2
2.504619836807251,17.74304603332244,3
2.504619836807251,17.74304603332244,4
2.528498888015747,15.333829721415658,0
2.528498888015747,15.429418855503563,1
2.528498888015747,15.66407755469056,2
2.528498888015747,17.74304603332244,3
2.528498888015747,17.74304603332244,4
2.5520517826080322,15.333829721415658,0
2.5520517826080322,15.429418855503563,1
2.5520517826080322,15.66407755469056,2
2.5520517826080322,17.74304603332244,3
2.5520517826080322,17.74304603332244,4
2.582185983657837,15.333829721415658,0
2.582185983657837,15.429418855503563,1
2.582185983657837,15.66407755469056,2
2.582185983657837,17.74304603332244,3
2.582185983657837,17.74304603332244,4
2.601250648498535,15.333829721415658,0
2.601250648498535,15.429418855503563,1
2.601250648498535,15.66407755469056,2
2.601250648498535,17.74304603332244,3
2.601250648498535,17.74304603332244,4
2.635978937149048,15.333829721415658,0
2.635978937149048,15.429418855503563,1
2.635978937149048,15.66407755469056,2
2.635978937149048,17.74304603332244,3
2.635978937149048,17.74304603332244,4
2.6662838459014893,15.333829721415658,0
2.6662838459014893,15.429418855503563,1
2.6662838459014893,15.66407755469056,2
2.6662838459014893,17.74304603332244,3
2.6662838459014893,17.74304603332244,4
2.6789779663085938,15.333829721415658,0
2.6789779663085938,15.429418855503563,1
2.6789779663085938,15.66407755469056,2
2.6789779663085938,17.74304603332244,3
2.6789779663085938,17.74304603332244,4
2.6920697689056396,15.333829721415658,0
2.6920697689056396,15.429418855503563,1
2.6920697689056396,15.66407755469056,2
2.6920697689056396,17.74304603332244,3
2.6920697689056396,17.74304603332244,4
2.709223747253418,15.333829721415658,0
2.709223747253418,15.429418855503563,1
2.709223747253418,15.66407755469056,2
2.709223747253418,17.74304603332244,3
2.709223747253418,17.74304603332244,4
2.727447748184204,15.333829721415658,0
2.727447748184204,15.429418855503563,1
2.727447748184204,15.66407755469056,2
2.727447748184204,17.74304603332244,3
2.727447748184204,17.74304603332244,4
2.7410407066345215,15.333829721415658,0
2.7410407066345215,15.429418855503563,1
2.7410407066345215,15.66407755469056,2
2.7410407066345215,17.74304603332244,3
2.7410407066345215,17.74304603332244,4
2.778749942779541,15.333829721415658,0
2.778749942779541,15.429418855503563,1
2.778749942779541,15.66407755469056,2
2.778749942779541,17.74304603332244,3
2.778749942779541,17.74304603332244,4
2.791013717651367,15.333829721415658,0
2.791013717651367,15.429418855503563,1
2.791013717651367,15.66407755469056,2
2.791013717651367,17.74304603332244,3
2.791013717651367,17.74304603332244,4
2.8101539611816406,15.333829721415658,0
2.8101539611816406,15.429418855503563,1
2.8101539611816406,15.66407755469056,2
2.8101539611816406,17.74304603332244,3
2.8101539611816406,17.74304603332244,4
2.8228259086608887,15.333829721415658,0
2.8228259086608887,15.429418855503563,1
2.8228259086608887,15.66407755469056,2
2.8228259086608887,17.74304603332244,3
2.8228259086608887,17.74304603332244,4
2.847001791000366,15.333829721415658,0
2.847001791000366,15.429418855503563,1
2.847001791000366,15.66407755469056,2
2.847001791000366,17.74304603332244,3
2.847001791000366,17.74304603332244,4
2.864703893661499,15.333829721415658,0
2.864703893661499,15.429418855503563,1
2.864703893661499,15.66407755469056,2
2.864703893661499,17.74304603332244,3
2.864703893661499,17.74304603332244,4
2.907010793685913,15.333829721415658,0
2.907010793685913,15.429418855503563,1
2.907010793685913,15.66407755469056,2
2.907010793685913,17.74304603332244,3
2.907010793685913,17.74304603332244,4
2.924740791320801,15.333829721415658,0
2.924740791320801,15.429418855503563,1
2.924740791320801,15.66407755469056,2
2.924740791320801,17.74304603332244,3
2.924740791320801,17.74304603332244,4
2.974350690841675,15.333829721415658,0
2.974350690841675,15.429418855503563,1
2.974350690841675,15.66407755469056,2
2.974350690841675,17.74304603332244,3
2.974350690841675,17.74304603332244,4
2.9987518787384033,15.333829721415658,0
2.9987518787384033,15.429418855503563,1
2.9987518787384033,15.66407755469056,2
2.9987518787384033,17.74304603332244,3
2.9987518787384033,17.74304603332244,4
3.011385679244995,15.333829721415658,0
3.011385679244995,15.429418855503563,1
3.011385679244995,15.66407755469056,2
3.011385679244995,17.74304603332244,3
3.011385679244995,17.74304603332244,4
3.0244579315185547,15.333829721415658,0
3.0244579315185547,15.429418855503563,1
3.0244579315185547,15.66407755469056,2
3.0244579315185547,17.74304603332244,3
3.0244579315185547,17.74304603332244,4
3.042212724685669,15.333829721415658,0
3.042212724685669,15.429418855503563,1
3.042212724685669,15.66407755469056,2
3.042212724685669,17.74304603332244,3
3.042212724685669,17.74304603332244,4
3.054537773132324,15.333829721415658,0
3.054537773132324,15.429418855503563,1
3.054537773132324,15.66407755469056,2
3.054537773132324,17.74304603332244,3
3.054537773132324,17.74304603332244,4
3.073046922683716,15.333829721415658,0
3.073046922683716,15.429418855503563,1
3.073046922683716,15.66407755469056,2
3.073046922683716,17.74304603332244,3
3.073046922683716,17.74304603332244,4
3.0914437770843506,15.333829721415658,0
3.0914437770843506,15.429418855503563,1
3.0914437770843506,15.66407755469056,2
3.0914437770843506,17.74304603332244,3
3.0914437770843506,17.74304603332244,4
3.1093108654022217,22.678934389646365,0
3.1093108654022217,25.07817021100474,1
3.1093108654022217,26.36011480605492,2
3.1093108654022217,28.340179263813763,3
3.1093108654022217,28.340179263813763,4
3.1221108436584473,22.678934389646365,0
3.1221108436584473,25.07817021100474,1
3.1221108436584473,26.36011480605492,2
3.1221108436584473,28.340179263813763,3
3.1221108436584473,28.340179263813763,4
3.152129888534546,22.678934389646365,0
3.152129888534546,25.07817021100474,1
3.152129888534546,26.36011480605492,2
3.152129888534546,28.340179263813763,3
3.152129888534546,28.340179263813763,4
3.170114040374756,22.678934389646365,0
3.170114040374756,25.07817021100474,1
3.170114040374756,26.36011480605492,2
3.170114040374756,28.340179263813763,3
3.170114040374756,28.340179263813763,4
3.182607650756836,22.678934389646365,0
3.182607650756836,25.07817021100474,1
3.182607650756836,26.36011480605492,2
3.182607650756836,28.340179263813763,3
3.182607650756836,28.340179263813763,4
3.2077670097351074,22.678934389646365,0
3.2077670097351074,25.07817021100474,1
3.2077670097351074,26.36011480605492,2
3.2077670097351074,28.340179263813763,3
3.2077670097351074,28.340179263813763,4
3.2255947589874268,22.678934389646365,0
3.2255947589874268,25.07817021100474,1
3.2255947589874268,26.36011480605492,2
3.2255947589874268,28.340179263813763,3
3.2255947589874268,28.340179263813763,4
3.2508318424224854,22.678934389646365,0
3.2508318424224854,25.07817021100474,1
3.2508318424224854,26.36011480605492,2
3.2508318424224854,28.340179263813763,3
3.2508318424224854,28.340179263813763,4
3.268807888031006,22.678934389646365,0
3.268807888031006,25.07817021100474,1
3.268807888031006,26.36011480605492,2
3.268807888031006,28.340179263813763,3
3.268807888031006,28.340179263813763,4
3.281355857849121,22.678934389646365,0
3.281355857849121,25.07817021100474,1
