type,competitorID,time,exchange,odds,agentID,stake,distance,rank,balance,decision
Trade,2,8.606750011444092,0,4.624731944920862,15,15,87.9863442508063,1,100000294.93668625,backer
Trade,2,8.606750011444092,0,4.624731944920862,0,15,87.9863442508063,1,99999637.67020077,layer
Trade,2,8.75291395187378,0,3.9247319449208615,15,15,87.9863442508063,1,100000294.93668625,backer
Trade,2,8.75291395187378,0,3.9247319449208615,55,15,87.9863442508063,1,100000274.94883671,layer
Trade,2,8.803102970123291,0,5.86412273205589,15,15,87.9863442508063,1,100000294.93668625,backer
Trade,2,8.803102970123291,0,5.86412273205589,0,15,87.9863442508063,1,99999637.67020077,layer
Trade,2,9.04106593132019,0,4.024731944920862,0,15,87.9863442508063,1,99999637.67020077,backer
Trade,2,9.04106593132019,0,4.024731944920862,55,15,87.9863442508063,1,100000274.94883671,layer
Trade,2,9.167778015136719,0,3.864122732055896,15,15,87.9863442508063,1,100000294.93668625,backer
Trade,2,9.167778015136719,0,3.864122732055896,58,15,87.9863442508063,1,100000446.26711309,layer
Trade,2,9.181297779083252,0,3.364122732055895,15,15,87.9863442508063,1,100000294.93668625,backer
Trade,2,9.181297779083252,0,3.364122732055895,0,15,87.9863442508063,1,99999637.67020077,layer
Trade,2,9.197181940078735,0,3.364122732055895,0,15,87.9863442508063,1,99999637.67020077,backer
Trade,2,9.197181940078735,0,3.364122732055895,55,15,87.9863442508063,1,100000274.94883671,layer
Trade,2,9.269623041152954,0,3.064122732055895,15,15,87.9863442508063,1,100000294.93668625,backer
Trade,2,9.269623041152954,0,3.064122732055895,57,15,87.9863442508063,1,100000416.15263605,layer
Trade,2,9.324009895324707,0,1.2000000000000002,0,15,87.9863442508063,1,99999637.67020077,backer
Trade,2,9.324009895324707,0,1.2000000000000002,24,15,87.9863442508063,1,99999982.0,layer
Trade,2,9.718172788619995,0,2.8641227320558946,15,15,100.47117061674439,1,100000294.93668625,backer
Trade,2,9.718172788619995,0,2.8641227320558946,58,15,100.47117061674439,1,100000446.26711309,layer
Trade,2,10.018945932388306,0,2.9641227320558947,31,15,100.47117061674439,1,100000000.96184099,backer
Trade,2,10.018945932388306,0,2.9641227320558947,0,15,100.47117061674439,1,99999637.67020077,layer
Trade,2,10.193698644638062,0,1.6000000000000005,0,15,100.47117061674439,1,99999637.67020077,backer
Trade,2,10.193698644638062,0,1.6000000000000005,55,15,100.47117061674439,1,100000274.94883671,layer
Trade,2,10.217162847518921,0,2.9641227320558947,38,15,100.47117061674439,1,100000000.96184099,backer
Trade,2,10.217162847518921,0,2.9641227320558947,0,15,100.47117061674439,1,99999637.67020077,layer
Trade,2,10.702962875366211,0,2.264122732055894,11,15,110.14399686949461,1,100000125.34736395,backer
Trade,2,10.702962875366211,0,2.264122732055894,0,15,110.14399686949461,1,99999637.67020077,layer
Trade,2,10.91768503189087,0,1.7000000000000006,0,15,110.14399686949461,1,99999637.67020077,backer
Trade,2,10.91768503189087,0,1.7000000000000006,57,15,110.14399686949461,1,100000416.15263605,layer
Trade,2,11.832770824432373,0,1.8641227320558937,15,15,121.83432476907538,1,100000294.93668625,backer
Trade,2,11.832770824432373,0,1.8641227320558937,0,15,121.83432476907538,1,99999637.67020077,layer
Trade,2,11.881233930587769,0,1.8641227320558937,18,15,121.83432476907538,1,100000092.88552296,backer
Trade,2,11.881233930587769,0,1.8641227320558937,55,15,121.83432476907538,1,100000274.94883671,layer
Trade,2,11.942087888717651,0,1.8641227320558937,13,15,121.83432476907538,1,100000122.34736395,backer
Trade,2,11.942087888717651,0,1.8641227320558937,58,15,121.83432476907538,1,100000446.26711309,layer
Trade,2,12.30158281326294,0,1.8000000000000007,0,15,121.83432476907538,1,99999637.67020077,backer
Trade,2,12.30158281326294,0,1.8000000000000007,59,15,121.83432476907538,1,100000363.11447704,layer
Trade,2,12.543586730957031,0,1.8641227320558937,11,15,121.83432476907538,1,100000125.34736395,backer
Trade,2,12.543586730957031,0,1.8641227320558937,0,15,121.83432476907538,1,99999637.67020077,layer
Trade,2,12.575441837310791,0,1.8000000000000007,13,15,121.83432476907538,1,100000122.34736395,backer
Trade,2,12.575441837310791,0,1.8000000000000007,57,15,121.83432476907538,1,100000416.15263605,layer
Trade,2,12.605819940567017,0,1.7641227320558936,12,15,132.62648370694822,1,100000087.42368197,backer
Trade,2,12.605819940567017,0,1.7641227320558936,0,15,132.62648370694822,1,99999637.67020077,layer
Trade,2,12.631463766098022,0,1.7641227320558936,11,15,132.62648370694822,1,100000125.34736395,backer
Trade,2,12.631463766098022,0,1.7641227320558936,25,15,132.62648370694822,1,99999973.53815901,layer
Trade,2,12.633816719055176,0,1.7641227320558936,14,15,132.62648370694822,1,100000092.88552296,backer
Trade,2,12.633816719055176,0,1.7641227320558936,20,15,132.62648370694822,1,99999973.53815901,layer
Trade,2,12.909424781799316,0,1.6641227320558936,39,15,132.62648370694822,1,99999996.46184099,backer
Trade,2,12.909424781799316,0,1.6641227320558936,57,15,132.62648370694822,1,100000416.15263605,layer
Trade,2,12.941080808639526,0,1.6641227320558936,34,15,132.62648370694822,1,99999996.46184099,backer
