time,odds,competitor
0.563086748123169,3.499629317804671,1
0.563086748123169,1.1,2
0.563086748123169,1.1,3
0.563086748123169,3.6176898452622037,4
0.5918939113616943,20.0,0
0.5918939113616943,3.499629317804671,1
0.5918939113616943,1.1,2
0.5918939113616943,1.1,3
0.5918939113616943,3.6176898452622037,4
0.6106858253479004,20.0,0
0.6106858253479004,3.499629317804671,1
0.6106858253479004,1.1,2
0.6106858253479004,1.1,3
0.6106858253479004,2.6176898452622037,4
0.6289939880371094,20.0,0
0.6289939880371094,3.499629317804671,1
0.6289939880371094,1.1,2
0.6289939880371094,1.1,3
0.6289939880371094,2.6176898452622037,4
0.6464269161224365,20.0,0
0.6464269161224365,3.499629317804671,1
0.6464269161224365,1.1,2
0.6464269161224365,1.1,3
0.6464269161224365,2.6176898452622037,4
0.6640069484710693,20.0,0
0.6640069484710693,2.499629317804671,1
0.6640069484710693,1.1,2
0.6640069484710693,1.1,3
0.6640069484710693,2.6176898452622037,4
0.6766757965087891,20.0,0
0.6766757965087891,2.499629317804671,1
0.6766757965087891,1.1,2
0.6766757965087891,1.1,3
0.6766757965087891,2.6176898452622037,4
0.7059540748596191,20.0,0
0.7059540748596191,3.499629317804671,1
0.7059540748596191,1.1,2
0.7059540748596191,1.1,3
0.7059540748596191,2.6176898452622037,4
0.7228069305419922,20.0,0
0.7228069305419922,3.499629317804671,1
0.7228069305419922,1.1,2
0.7228069305419922,1.1,3
0.7228069305419922,2.6176898452622037,4
0.7402858734130859,20.0,0
0.7402858734130859,3.499629317804671,1
0.7402858734130859,1.1,2
0.7402858734130859,1.1,3
0.7402858734130859,2.6176898452622037,4
0.7532930374145508,20.0,0
0.7532930374145508,3.499629317804671,1
0.7532930374145508,1.1,2
0.7532930374145508,1.1,3
0.7532930374145508,2.6176898452622037,4
0.7659308910369873,20.0,0
0.7659308910369873,3.499629317804671,1
0.7659308910369873,1.1,2
0.7659308910369873,1.1,3
0.7659308910369873,2.6176898452622037,4
0.7836828231811523,20.0,0
0.7836828231811523,3.499629317804671,1
0.7836828231811523,1.1,2
0.7836828231811523,1.1,3
0.7836828231811523,2.6176898452622037,4
0.7964708805084229,20.0,0
0.7964708805084229,3.499629317804671,1
0.7964708805084229,1.1,2
0.7964708805084229,1.1,3
0.7964708805084229,2.6176898452622037,4
0.8147459030151367,20.0,0
0.8147459030151367,3.499629317804671,1
0.8147459030151367,1.1,2
0.8147459030151367,1.1,3
0.8147459030151367,2.6176898452622037,4
0.8312399387359619,20.0,0
0.8312399387359619,3.499629317804671,1
0.8312399387359619,1.1,2
0.8312399387359619,1.1,3
0.8312399387359619,2.6176898452622037,4
0.8479769229888916,20.0,0
0.8479769229888916,3.499629317804671,1
0.8479769229888916,1.1,2
0.8479769229888916,1.1,3
0.8479769229888916,2.6176898452622037,4
0.8727049827575684,20.0,0
0.8727049827575684,3.499629317804671,1
0.8727049827575684,1.1,2
0.8727049827575684,1.1,3
0.8727049827575684,2.6176898452622037,4
0.889415979385376,20.0,0
0.889415979385376,3.499629317804671,1
0.889415979385376,1.1,2
0.889415979385376,1.1,3
0.889415979385376,2.6176898452622037,4
0.909106969833374,20.0,0
0.909106969833374,3.499629317804671,1
0.909106969833374,1.1,2
0.909106969833374,1.1,3
0.909106969833374,2.6176898452622037,4
0.9454209804534912,20.0,0
0.9454209804534912,3.499629317804671,1
0.9454209804534912,1.1,2
0.9454209804534912,1.1,3
0.9454209804534912,2.6176898452622037,4
0.9582228660583496,20.0,0
0.9582228660583496,3.499629317804671,1
0.9582228660583496,1.1,2
0.9582228660583496,1.1,3
0.9582228660583496,2.6176898452622037,4
0.9769148826599121,20.0,0
0.9769148826599121,3.499629317804671,1
0.9769148826599121,1.1,2
0.9769148826599121,1.1,3
0.9769148826599121,2.6176898452622037,4
0.9928157329559326,20.0,0
0.9928157329559326,3.499629317804671,1
0.9928157329559326,1.1,2
0.9928157329559326,1.1,3
0.9928157329559326,2.6176898452622037,4
1.0111370086669922,20.0,0
1.0111370086669922,3.499629317804671,1
1.0111370086669922,1.1,2
1.0111370086669922,1.1,3
1.0111370086669922,2.6176898452622037,4
1.023526906967163,20.0,0
1.023526906967163,3.499629317804671,1
1.023526906967163,1.1,2
1.023526906967163,1.1,3
1.023526906967163,2.6176898452622037,4
1.0480897426605225,20.0,0
1.0480897426605225,2.499629317804671,1
1.0480897426605225,1.1,2
1.0480897426605225,1.1,3
1.0480897426605225,2.6176898452622037,4
1.0667109489440918,20.0,0
1.0667109489440918,2.499629317804671,1
1.0667109489440918,1.1,2
1.0667109489440918,4.715051452945939,3
1.0667109489440918,2.6176898452622037,4
1.0793848037719727,20.0,0
1.0793848037719727,2.499629317804671,1
1.0793848037719727,1.1,2
1.0793848037719727,4.715051452945939,3
1.0793848037719727,2.6176898452622037,4
1.097769021987915,20.0,0
1.097769021987915,2.499629317804671,1
1.097769021987915,1.1,2
1.097769021987915,4.715051452945939,3
1.097769021987915,2.6176898452622037,4
1.1105647087097168,20.0,0
1.1105647087097168,2.499629317804671,1
1.1105647087097168,1.1,2
1.1105647087097168,4.715051452945939,3
1.1105647087097168,2.6176898452622037,4
1.1281328201293945,20.0,0
1.1281328201293945,2.499629317804671,1
1.1281328201293945,1.1,2
1.1281328201293945,4.715051452945939,3
1.1281328201293945,2.6176898452622037,4
1.1473877429962158,20.0,0
1.1473877429962158,2.499629317804671,1
1.1473877429962158,1.1,2
1.1473877429962158,4.715051452945939,3
1.1473877429962158,2.6176898452622037,4
1.165632963180542,20.0,0
1.165632963180542,2.499629317804671,1
1.165632963180542,1.1,2
1.165632963180542,4.776789325548073,3
1.165632963180542,2.6176898452622037,4
1.184128999710083,20.0,0
1.184128999710083,2.499629317804671,1
1.184128999710083,1.1,2
1.184128999710083,4.776789325548073,3
1.184128999710083,2.6176898452622037,4
1.2027530670166016,20.0,0
1.2027530670166016,2.499629317804671,1
1.2027530670166016,1.1,2
1.2027530670166016,4.776789325548073,3
1.2027530670166016,2.6176898452622037,4
1.2150328159332275,20.0,0
1.2150328159332275,2.499629317804671,1
1.2150328159332275,1.1,2
1.2150328159332275,4.776789325548073,3
1.2150328159332275,2.6176898452622037,4
1.2330539226531982,20.0,0
1.2330539226531982,2.499629317804671,1
1.2330539226531982,1.1,2
1.2330539226531982,4.776789325548073,3
1.2330539226531982,3.391058579965573,4
1.251429796218872,20.0,0
1.251429796218872,2.499629317804671,1
1.251429796218872,1.1,2
1.251429796218872,4.776789325548073,3
1.251429796218872,3.391058579965573,4
1.2695558071136475,20.0,0
1.2695558071136475,2.499629317804671,1
1.2695558071136475,1.1,2
1.2695558071136475,4.776789325548073,3
1.2695558071136475,3.391058579965573,4
1.3000566959381104,20.0,0
1.3000566959381104,2.499629317804671,1
1.3000566959381104,1.1,2
1.3000566959381104,4.776789325548073,3
1.3000566959381104,3.391058579965573,4
1.318821907043457,20.0,0
1.318821907043457,2.499629317804671,1
1.318821907043457,1.1,2
1.318821907043457,4.776789325548073,3
1.318821907043457,3.391058579965573,4
1.3368539810180664,20.0,0
1.3368539810180664,2.499629317804671,1
1.3368539810180664,1.1,2
1.3368539810180664,4.776789325548073,3
1.3368539810180664,3.391058579965573,4
1.3493046760559082,20.0,0
1.3493046760559082,2.499629317804671,1
1.3493046760559082,1.1,2
1.3493046760559082,4.776789325548073,3
1.3493046760559082,3.391058579965573,4
1.361595869064331,20.0,0
1.361595869064331,3.1139304493567357,1
1.361595869064331,1.1,2
1.361595869064331,4.776789325548073,3
1.361595869064331,3.662620820076514,4
1.3799548149108887,20.0,0
1.3799548149108887,3.1139304493567357,1
1.3799548149108887,1.1,2
1.3799548149108887,4.776789325548073,3
1.3799548149108887,3.662620820076514,4
1.399061918258667,20.0,0
1.399061918258667,3.1139304493567357,1
1.399061918258667,1.1,2
1.399061918258667,4.776789325548073,3
1.399061918258667,3.391058579965573,4
1.4229669570922852,20.0,0
1.4229669570922852,3.1139304493567357,1
1.4229669570922852,1.1,2
1.4229669570922852,4.776789325548073,3
1.4229669570922852,3.391058579965573,4
1.4599878787994385,20.0,0
1.4599878787994385,3.1139304493567357,1
1.4599878787994385,1.1,2
1.4599878787994385,4.776789325548073,3
1.4599878787994385,3.391058579965573,4
1.4726998805999756,20.0,0
1.4726998805999756,3.1139304493567357,1
1.4726998805999756,1.1,2
1.4726998805999756,4.776789325548073,3
1.4726998805999756,3.391058579965573,4
1.4906330108642578,20.0,0
1.4906330108642578,3.1139304493567357,1
1.4906330108642578,1.1,2
1.4906330108642578,4.776789325548073,3
1.4906330108642578,3.391058579965573,4
1.5035369396209717,20.0,0
1.5035369396209717,3.1139304493567357,1
1.5035369396209717,1.1,2
1.5035369396209717,4.776789325548073,3
1.5035369396209717,3.391058579965573,4
1.5162370204925537,20.0,0
1.5162370204925537,3.1139304493567357,1
1.5162370204925537,1.1,2
1.5162370204925537,4.776789325548073,3
1.5162370204925537,3.391058579965573,4
1.5340149402618408,20.0,0
1.5340149402618408,2.1139304493567357,1
1.5340149402618408,1.1,2
1.5340149402618408,4.776789325548073,3
1.5340149402618408,3.391058579965573,4
1.5588469505310059,20.0,0
1.5588469505310059,2.1139304493567357,1
1.5588469505310059,1.1,2
1.5588469505310059,4.776789325548073,3
1.5588469505310059,3.391058579965573,4
1.5763368606567383,20.0,0
1.5763368606567383,2.1139304493567357,1
1.5763368606567383,1.1,2
1.5763368606567383,4.776789325548073,3
1.5763368606567383,3.391058579965573,4
1.594303846359253,20.0,0
1.594303846359253,2.1139304493567357,1
1.594303846359253,1.1,2
1.594303846359253,4.776789325548073,3
1.594303846359253,3.391058579965573,4
1.6185407638549805,20.0,0
1.6185407638549805,2.1139304493567357,1
1.6185407638549805,1.1,2
1.6185407638549805,4.776789325548073,3
1.6185407638549805,3.391058579965573,4
1.6424717903137207,20.0,0
1.6424717903137207,2.1139304493567357,1
1.6424717903137207,1.1,2
1.6424717903137207,4.776789325548073,3
1.6424717903137207,3.391058579965573,4
1.660278081893921,20.0,0
1.660278081893921,2.1139304493567357,1
1.660278081893921,1.1,2
1.660278081893921,4.776789325548073,3
1.660278081893921,3.391058579965573,4
1.68424391746521,20.0,0
1.68424391746521,2.1139304493567357,1
1.68424391746521,1.1,2
1.68424391746521,4.776789325548073,3
1.68424391746521,3.391058579965573,4
1.7207129001617432,20.0,0
1.7207129001617432,2.1139304493567357,1
1.7207129001617432,1.1,2
1.7207129001617432,4.776789325548073,3
1.7207129001617432,3.391058579965573,4
1.7338807582855225,20.0,0
1.7338807582855225,2.1139304493567357,1
1.7338807582855225,1.1,2
1.7338807582855225,4.776789325548073,3
1.7338807582855225,3.391058579965573,4
1.7518630027770996,20.0,0
1.7518630027770996,2.1139304493567357,1
1.7518630027770996,1.1,2
1.7518630027770996,4.776789325548073,3
1.7518630027770996,3.391058579965573,4
1.7706458568572998,20.0,0
1.7706458568572998,2.1139304493567357,1
1.7706458568572998,1.1,2
1.7706458568572998,4.65821454573405,3
1.7706458568572998,3.3222051633085834,4
1.7891299724578857,20.0,0
1.7891299724578857,2.1139304493567357,1
1.7891299724578857,1.1,2
1.7891299724578857,4.65821454573405,3
1.7891299724578857,3.3222051633085834,4
1.8137469291687012,20.0,0
1.8137469291687012,2.1139304493567357,1
1.8137469291687012,1.1,2
1.8137469291687012,4.65821454573405,3
1.8137469291687012,3.3222051633085834,4
1.8380727767944336,20.0,0
1.8380727767944336,2.1139304493567357,1
1.8380727767944336,1.1,2
1.8380727767944336,4.65821454573405,3
1.8380727767944336,3.3222051633085834,4
1.8503479957580566,20.0,0
1.8503479957580566,2.1139304493567357,1
1.8503479957580566,1.1,2
1.8503479957580566,4.65821454573405,3
1.8503479957580566,3.3222051633085834,4
1.8749067783355713,20.0,0
1.8749067783355713,3.0360019822266526,1
1.8749067783355713,1.1,2
1.8749067783355713,4.65821454573405,3
1.8749067783355713,3.3222051633085834,4
1.910106897354126,20.0,0
1.910106897354126,3.0360019822266526,1
1.910106897354126,1.1,2
1.910106897354126,4.65821454573405,3
1.910106897354126,3.3222051633085834,4
1.9292809963226318,20.0,0
1.9292809963226318,3.0360019822266526,1
1.9292809963226318,1.1,2
1.9292809963226318,4.65821454573405,3
1.9292809963226318,3.3222051633085834,4
1.9421958923339844,20.0,0
1.9421958923339844,3.0360019822266526,1
1.9421958923339844,1.1,2
1.9421958923339844,4.65821454573405,3
1.9421958923339844,3.3222051633085834,4
1.9540317058563232,20.0,0
1.9540317058563232,3.0360019822266526,1
1.9540317058563232,1.1,2
1.9540317058563232,4.65821454573405,3
1.9540317058563232,3.3222051633085834,4
1.977848768234253,20.0,0
1.977848768234253,3.0360019822266526,1
1.977848768234253,1.1,2
1.977848768234253,4.65821454573405,3
1.977848768234253,3.3222051633085834,4
1.9906377792358398,20.0,0
1.9906377792358398,3.0360019822266526,1
1.9906377792358398,1.1,2
1.9906377792358398,4.65821454573405,3
1.9906377792358398,3.3222051633085834,4
2.021077871322632,20.0,0
2.021077871322632,3.0360019822266526,1
2.021077871322632,1.1,2
2.021077871322632,4.65821454573405,3
2.021077871322632,3.3222051633085834,4
2.046355962753296,20.0,0
2.046355962753296,3.0360019822266526,1
2.046355962753296,1.1,2
2.046355962753296,4.65821454573405,3
2.046355962753296,3.3222051633085834,4
2.0601837635040283,20.0,0
2.0601837635040283,3.0360019822266526,1
2.0601837635040283,1.1,2
2.0601837635040283,4.65821454573405,3
2.0601837635040283,3.3222051633085834,4
2.0788447856903076,20.0,0
2.0788447856903076,3.0360019822266526,1
2.0788447856903076,1.1,2
2.0788447856903076,4.65821454573405,3
2.0788447856903076,3.3222051633085834,4
2.09072208404541,20.0,0
2.09072208404541,3.0360019822266526,1
2.09072208404541,1.1,2
2.09072208404541,4.65821454573405,3
2.09072208404541,3.3222051633085834,4
2.1081888675689697,20.0,0
2.1081888675689697,3.0360019822266526,1
2.1081888675689697,1.1,2
2.1081888675689697,4.65821454573405,3
2.1081888675689697,3.2806613807157365,4
2.1321280002593994,20.0,0
2.1321280002593994,3.0360019822266526,1
2.1321280002593994,1.1,2
2.1321280002593994,4.65821454573405,3
2.1321280002593994,3.3222051633085834,4
2.150902032852173,20.0,0
2.150902032852173,3.0360019822266526,1
2.150902032852173,1.1,2
2.150902032852173,1.1,3
2.150902032852173,3.3222051633085834,4
2.1637208461761475,20.0,0
2.1637208461761475,3.0360019822266526,1
2.1637208461761475,1.1,2
2.1637208461761475,1.1,3
2.1637208461761475,3.3222051633085834,4
2.2052879333496094,20.0,0
2.2052879333496094,3.0360019822266526,1
2.2052879333496094,1.1,2
2.2052879333496094,1.1,3
2.2052879333496094,3.3222051633085834,4
2.218425750732422,20.0,0
2.218425750732422,3.0360019822266526,1
2.218425750732422,1.1,2
2.218425750732422,1.1,3
2.218425750732422,3.3222051633085834,4
2.236762762069702,20.0,0
2.236762762069702,3.0360019822266526,1
2.236762762069702,1.1,2
2.236762762069702,1.1,3
2.236762762069702,3.3222051633085834,4
2.26682186126709,20.0,0
2.26682186126709,3.0360019822266526,1
2.26682186126709,1.1,2
2.26682186126709,1.1,3
2.26682186126709,3.3222051633085834,4
2.2793338298797607,20.0,0
2.2793338298797607,3.0360019822266526,1
2.2793338298797607,1.1,2
2.2793338298797607,1.1,3
2.2793338298797607,3.3420780463602524,4
2.3096277713775635,20.0,0
2.3096277713775635,3.0360019822266526,1
2.3096277713775635,1.1,2
2.3096277713775635,1.1,3
2.3096277713775635,3.3420780463602524,4
2.3274948596954346,20.0,0
2.3274948596954346,3.0360019822266526,1
2.3274948596954346,1.1,2
2.3274948596954346,1.1,3
2.3274948596954346,3.3420780463602524,4
2.34476900100708,20.0,0
2.34476900100708,3.0360019822266526,1
2.34476900100708,1.1,2
2.34476900100708,1.1,3
2.34476900100708,3.3420780463602524,4
2.3627326488494873,20.0,0
2.3627326488494873,3.0360019822266526,1
2.3627326488494873,1.1,2
2.3627326488494873,1.1,3
2.3627326488494873,3.3420780463602524,4
2.381216049194336,20.0,0
2.381216049194336,3.0360019822266526,1
2.381216049194336,1.1,2
2.381216049194336,1.1,3
2.381216049194336,3.3420780463602524,4
2.39752197265625,20.0,0
2.39752197265625,3.0360019822266526,1
2.39752197265625,1.1,2
2.39752197265625,1.1,3
2.39752197265625,3.3420780463602524,4
2.418714761734009,20.0,0
2.418714761734009,3.0360019822266526,1
2.418714761734009,1.1,2
2.418714761734009,1.1,3
2.418714761734009,3.3420780463602524,4
2.431882858276367,20.0,0
2.431882858276367,3.0360019822266526,1
2.431882858276367,1.1,2
2.431882858276367,1.1,3
2.431882858276367,3.3420780463602524,4
2.461594820022583,20.0,0
2.461594820022583,3.0360019822266526,1
2.461594820022583,1.1,2
2.461594820022583,1.1,3
2.461594820022583,3.3420780463602524,4
2.4938228130340576,20.0,0
2.4938228130340576,3.0360019822266526,1
2.4938228130340576,1.1,2
2.4938228130340576,1.1,3
2.4938228130340576,3.3420780463602524,4
2.5119450092315674,20.0,0
2.5119450092315674,3.0360019822266526,1
2.5119450092315674,1.1,2
2.5119450092315674,1.1,3
2.5119450092315674,3.3420780463602524,4
2.530977964401245,20.0,0
2.530977964401245,3.0360019822266526,1
2.530977964401245,1.1,2
2.530977964401245,1.1,3
2.530977964401245,3.3420780463602524,4
2.5435147285461426,20.0,0
2.5435147285461426,3.0360019822266526,1
2.5435147285461426,1.1,2
2.5435147285461426,1.1,3
2.5435147285461426,3.3420780463602524,4
2.5615837574005127,20.0,0
2.5615837574005127,3.0360019822266526,1
2.5615837574005127,1.1,2
2.5615837574005127,1.1,3
2.5615837574005127,3.3420780463602524,4
2.574629783630371,20.0,0
2.574629783630371,3.0360019822266526,1
2.574629783630371,1.1,2
2.574629783630371,1.1,3
2.574629783630371,3.3420780463602524,4
2.5923378467559814,20.0,0
2.5923378467559814,3.0360019822266526,1
2.5923378467559814,1.1,2
2.5923378467559814,1.1,3
2.5923378467559814,3.3420780463602524,4
2.617048740386963,20.0,0
2.617048740386963,3.0360019822266526,1
2.617048740386963,1.1,2
2.617048740386963,1.1,3
2.617048740386963,3.3420780463602524,4
2.6371347904205322,20.0,0
2.6371347904205322,3.0360019822266526,1
2.6371347904205322,1.1,2
2.6371347904205322,1.1,3
2.6371347904205322,4.175309838915182,4
2.654139757156372,20.0,0
2.654139757156372,3.0360019822266526,1
2.654139757156372,1.1,2
2.654139757156372,1.1,3
2.654139757156372,3.3420780463602524,4
2.672492027282715,20.0,0
2.672492027282715,3.0360019822266526,1
2.672492027282715,1.1,2
2.672492027282715,1.1,3
2.672492027282715,3.3420780463602524,4
2.685330867767334,20.0,0
2.685330867767334,3.0360019822266526,1
2.685330867767334,1.1,2
2.685330867767334,1.1,3
2.685330867767334,3.3420780463602524,4
2.709425926208496,20.0,0
2.709425926208496,3.0360019822266526,1
2.709425926208496,1.1,2
2.709425926208496,1.1,3
2.709425926208496,3.3420780463602524,4
2.7335968017578125,20.0,0
2.7335968017578125,3.0360019822266526,1
2.7335968017578125,1.1,2
2.7335968017578125,1.1,3
2.7335968017578125,3.3420780463602524,4
2.7456579208374023,20.0,0
2.7456579208374023,3.0360019822266526,1
2.7456579208374023,1.1,2
2.7456579208374023,1.1,3
2.7456579208374023,3.3420780463602524,4
2.7625720500946045,20.0,0
2.7625720500946045,3.0360019822266526,1
2.7625720500946045,1.1,2
2.7625720500946045,1.1,3
2.7625720500946045,3.3420780463602524,4
2.7795538902282715,20.0,0
2.7795538902282715,3.0360019822266526,1
2.7795538902282715,1.1,2
2.7795538902282715,1.1,3
2.7795538902282715,3.3420780463602524,4
2.796052932739258,20.0,0
2.796052932739258,3.0360019822266526,1
2.796052932739258,1.1,2
2.796052932739258,1.1,3
2.796052932739258,3.3420780463602524,4
2.8131299018859863,20.0,0
2.8131299018859863,3.0360019822266526,1
2.8131299018859863,1.1,2
2.8131299018859863,1.1,3
2.8131299018859863,3.3420780463602524,4
2.8263099193573,20.0,0
2.8263099193573,3.0360019822266526,1
2.8263099193573,1.1,2
2.8263099193573,1.1,3
2.8263099193573,3.3420780463602524,4
2.838244915008545,20.0,0
2.838244915008545,3.0360019822266526,1
2.838244915008545,1.1,2
2.838244915008545,1.1,3
2.838244915008545,3.3420780463602524,4
2.856353998184204,20.0,0
2.856353998184204,3.0360019822266526,1
2.856353998184204,1.1,2
2.856353998184204,1.1,3
2.856353998184204,3.3420780463602524,4
2.880673885345459,20.0,0
2.880673885345459,3.0360019822266526,1
2.880673885345459,1.1,2
2.880673885345459,1.1,3
2.880673885345459,3.3420780463602524,4
2.8984458446502686,20.0,0
2.8984458446502686,3.0360019822266526,1
2.8984458446502686,1.1,2
2.8984458446502686,1.1,3
2.8984458446502686,3.3420780463602524,4
2.9195327758789062,20.0,0
2.9195327758789062,3.0360019822266526,1
2.9195327758789062,1.1,2
2.9195327758789062,1.1,3
2.9195327758789062,3.3420780463602524,4
2.9309818744659424,20.0,0
2.9309818744659424,3.0360019822266526,1
2.9309818744659424,1.1,2
2.9309818744659424,1.1,3
2.9309818744659424,3.3420780463602524,4
2.956594944000244,20.0,0
2.956594944000244,4.862024073796112,1
2.956594944000244,1.1,2
2.956594944000244,4.175310702695686,3
2.956594944000244,2.3420780463602524,4
2.984327793121338,20.0,0
2.984327793121338,4.862024073796112,1
2.984327793121338,1.1,2
2.984327793121338,4.175310702695686,3
2.984327793121338,2.3420780463602524,4
3.0024850368499756,20.0,0
3.0024850368499756,4.862024073796112,1
3.0024850368499756,1.1,2
3.0024850368499756,4.175310702695686,3
3.0024850368499756,2.3420780463602524,4
3.0194859504699707,20.0,0
3.0194859504699707,4.862024073796112,1
3.0194859504699707,1.1,2
3.0194859504699707,4.175310702695686,3
3.0194859504699707,2.3420780463602524,4
3.0319597721099854,20.0,0
3.0319597721099854,4.862024073796112,1
3.0319597721099854,1.1,2
3.0319597721099854,4.175310702695686,3
3.0319597721099854,2.3420780463602524,4
3.04436993598938,20.0,0
3.04436993598938,4.862024073796112,1
3.04436993598938,1.1,2
3.04436993598938,4.175310702695686,3
3.04436993598938,2.3420780463602524,4
3.0622787475585938,20.0,0
3.0622787475585938,4.862024073796112,1
3.0622787475585938,1.1,2
3.0622787475585938,4.175310702695686,3
3.0622787475585938,2.3420780463602524,4
3.075666904449463,20.0,0
3.075666904449463,4.862024073796112,1
3.075666904449463,1.1,2
3.075666904449463,4.175310702695686,3
3.075666904449463,2.3420780463602524,4
3.100787878036499,6.478055788035538,0
3.100787878036499,4.862024073796112,1
3.100787878036499,1.1,2
3.100787878036499,4.175310702695686,3
3.100787878036499,2.3420780463602524,4
3.11806583404541,6.478055788035538,0
3.11806583404541,4.862024073796112,1
3.11806583404541,1.1,2
3.11806583404541,4.175310702695686,3
3.11806583404541,2.3420780463602524,4
3.135488986968994,6.478055788035538,0
3.135488986968994,3.8620240737961122,1
